Mb.start	Mb.end	signif
188.896819248535	191.64794663381	ns
191.656736178172	191.946791142115	lo
191.955580686477	192.746639679048	ns
192.75542922341	192.8960619332	lo
192.904851477562	193.010326009905	ns
193.019115554267	193.177327352781	lo
193.186116897143	198.178578094703	ns
198.187367639065	198.248894449598	hi
198.25768399396	204.181836893882	ns
204.190626438244	204.849842265386	hi
204.858631809748	206.99449108969	ns
207.003280634052	207.486705573957	lo
207.495495118319	208.972138571118	ns
208.98092811548	209.270983079423	lo
209.279772623784	210.264201592317	ns
210.272991136679	210.439992479555	lo
210.448782023917	210.949786052546	ns
210.958575596908	211.06405012925	lo
211.072839673612	213.920652046868	ns
213.92944159123	214.272233821344	lo
214.281023365706	215.335768689135	ns
215.344558233496	215.353347777858	lo
215.36213732222	217.172783460772	ns
217.181573005134	217.779262021743	lo
217.788051566105	225.848063745968	ns
225.85685329033	225.909590556502	lo
225.918380100864	227.131337222806	ns
227.140126767168	227.395023553663	lo
227.403813098025	227.649920340158	ns
227.65870988452	228.010291658996	lo
228.019081203358	233.995971369451	ns
234.004760913813	234.101445901794	lo
234.110235446156	235.982408395241	ns
235.991197939603	236.448254246421	hi
236.457043790783	237.907318610497	ns
237.916108154859	238.021582687202	hi
238.030372231564	239.427909785106	ns
239.436699329468	239.63006930543	hi
239.638858849792	239.95528244682	ns
239.964071991182	240.060756979163	hi
240.069546523525	241.660454053029	ns
241.669243597391	241.809876307181	hi
241.818665851543	244.332475539047	ns
244.341265083409	244.499476881923	lo
244.508266426285	248.252612324455	ns
248.261401868817	248.454771844779	lo
248.463561389141	248.665720909464	ns
248.674510453826	248.709668631274	lo
248.718458175636	249.650149877997	ns
249.658939422359	249.75562441034	lo
249.764413954702	250.072048007368	ns
250.08083755173	250.30936570514	lo
250.318155249502	250.959791987921	ns
250.968581532282	251.091635153349	lo
251.100424697711	254.493188821405	ns
254.501978365767	254.589873809386	hi
254.598663353748	255.1172464711	ns
255.126036015462	255.187562825995	hi
255.196352370357	255.328195535785	ns
255.336985080147	255.890726374947	hi
255.899515919309	255.934674096757	ns
255.943463641119	256.32141404868	hi
256.330203593042	256.409309492299	ns
256.418099036661	256.453257214109	hi
256.462046758471	256.532363113366	ns
256.541152657728	256.602679468261	hi
256.611469012623	256.787259899861	ns
256.796049444223	256.87515534348	hi
256.883944887842	257.490423448813	ns
257.499212993175	257.718951602223	hi
257.727741146584	261.735773375612	ns
261.744562919973	262.05219697264	lo
262.060986517002	265.550435628677	ns
265.559225173039	265.594383350486	hi
265.603172894848	267.079816347648	ns
267.088605892009	267.106184980733	lo
267.114974525095	268.275194380866	ns
268.283983925228	268.415827090657	lo
268.424616635018	270.059471886332	ns
270.068261430694	270.085840519418	lo
270.09463006378	270.674739991665	ns
270.683529536027	270.771424979646	lo
270.780214524008	271.219691742103	ns
271.228481286465	271.430640806789	lo
271.439430351151	271.711906226369	ns
271.720695770731	272.063488000846	lo
272.072277545207	273.496183731835	ns
273.504973276197	273.540131453645	lo
273.548920998007	279.798287039319	ns
279.807076583681	280.000446559642	hi
280.009236104004	281.055191883071	ns
281.063981427433	281.266140947756	hi
281.274930492118	284.825906414326	ns
284.834695958688	285.21264636625	lo
285.221435910612	285.845493560307	ns
285.854283104669	285.968547181373	lo
285.977336725735	286.926607516821	ns
286.935397061183	287.146346125868	lo
287.15513567023	290.055685309658	ns
290.064474854019	290.336950729238	lo
290.3457402736	290.855533846591	ns
290.864323390952	290.952218834571	lo
290.961008378933	291.075272455638	ns
291.084062	291.365327419581	lo
291.374116963943	291.743277827143	ns
291.752067371504	291.96301643619	lo
291.971805980552	293.518765788247	ns
293.527555332609	293.624240320589	lo
293.633029864951	297.210374420245	ns
297.219163964607	297.307059408226	lo
297.315848952588	304.329905353385	ns
304.338694897747	304.426590341366	lo
304.435379885728	304.760593027118	ns
304.76938257148	304.839698926376	lo
304.848488470737	306.333921467899	ns
306.342711012261	306.369079645346	lo
306.377869189708	306.465764633327	ns
306.474554177689	306.852504585251	lo
306.861294129613	307.423824968775	ns
307.432614513136	307.467772690584	lo
307.476562234946	307.625984489098	ns
307.63477403346	308.109409429003	lo
308.118198973365	308.153357150812	ns
308.162146695174	308.162146695174	lo
308.170936239536	317.118692399952	ns
317.127481944314	317.373589186447	lo
317.382378730809	324.704069184272	ns
324.712858728634	324.78317508353	lo
324.791964627892	325.011703236939	ns
325.020492781301	325.029282325663	lo
325.038071870025	336.508427262306	ns
336.517216806668	336.622691339011	lo
336.631480883373	336.684218149544	ns
336.693007693906	336.754534504439	lo
336.763324048801	337.413750331582	ns
337.422539875944	337.492856230839	lo
337.501645775201	342.432580162227	ns
342.441369706589	342.76658284798	lo
342.775372392342	343.381850953313	ns
343.390640497675	343.768590905236	lo
343.777380449598	343.812538627046	ns
343.821328171408	343.909223615027	lo
343.918013159389	343.935592248113	ns
343.944381792474	344.076224957903	lo
344.085014502265	344.322332200036	ns
344.331121744398	344.647545341427	lo
344.656334885789	344.66512443015	ns
344.673913974512	344.946389849731	lo
344.955179394093	345.368287979102	ns
345.377077523464	345.54407886634	lo
345.552868410702	345.640763854321	ns
345.649553398683	345.816554741559	lo
345.825344285921	346.089030616778	ns
346.09782016114	346.51092874615	lo
346.519718290512	347.134986395845	ns
347.143775940207	347.293198194359	lo
347.301987738721	351.178176802319	ns
351.186966346681	351.68797037531	hi
351.696759919671	357.576965097783	ns
357.585754642145	357.594544186507	lo
357.603333730869	358.324076368545	ns
358.332865912907	358.745974497916	lo
358.754764042278	359.238188982183	ns
359.246978526545	359.572191667935	lo
359.580981212297	359.730403466449	ns
359.739193010811	361.136730564353	lo
361.145520108715	361.321310995953	ns
361.330100540315	361.778367302772	lo
361.787156847134	363.369274832276	ns
363.378064376638	363.448380731533	lo
363.457170275895	364.300966534638	ns
364.309756079	364.617390131666	lo
364.626179676028	371.051336604578	ns
371.06012614894	371.218337947454	lo
371.227127491816	374.039781687625	ns
374.048571231986	374.285888929758	lo
374.29467847412	376.404169120976	ns
376.412958665338	376.764540439814	lo
