Mb.start	Mb.end	signif
138.030618234354	138.246473596556	ns
138.255467569981	138.525286772733	lo
138.534280746158	141.853056940011	ns
141.862050913436	141.925008727411	lo
141.934002700836	144.101550296279	ns
144.110544269705	144.19149003053	lo
144.200484003955	149.632843952701	ns
149.641837926126	149.695801766676	hi
149.704795740101	150.289404012731	ns
150.298397986156	150.379343746982	hi
150.388337720407	152.142162538297	ns
152.151156511722	152.636831076676	hi
152.645825050101	154.849348539244	ns
154.858342512669	155.874661509703	hi
155.883655483128	156.414299915207	ns
156.423293888633	157.250739443739	hi
157.259733417165	158.392974068724	ns
158.401968042149	158.644805324626	hi
158.653799298051	159.436274986033	ns
159.445268959458	159.841003790161	hi
159.849997763586	159.903961604137	ns
159.912955577562	160.200762727164	hi
160.209756700589	160.31768438169	ns
160.326678355115	160.371648222241	hi
160.380642195666	160.578509611017	ns
160.587503584442	160.821346893494	hi
160.830340866919	162.269376614931	ns
162.278370588356	162.305352508632	hi
162.314346482057	165.06650235013	ns
165.075496323555	165.12046619068	lo
165.129460164105	168.214393048906	ns
168.223387022331	168.448236357958	lo
168.457230331383	169.83330826542	ns
169.842302238845	169.932241973095	lo
169.941235946521	179.996498235755	ns
180.00549220918	180.068450023155	hi
180.07744399658	180.212353597956	ns
180.221347571381	180.491166774134	hi
180.500160747559	181.417546036916	ns
181.426540010342	181.552455638293	hi
181.561449611718	183.153382907956	ns
183.162376881381	183.468171977834	hi
183.477165951259	187.20067094924	ns
187.209664922665	187.290610683491	lo
187.299604656916	191.643693821227	ns
191.652687794652	191.895525077129	lo
191.904519050554	192.758946525936	ns
192.767940499361	192.794922419637	lo
192.803916393062	192.947819967863	ns
192.956813941288	193.181663276915	lo
193.19065725034	196.554403311318	ns
196.563397284743	196.608367151868	hi
196.617361125294	198.128348660706	ns
198.137342634131	198.272252235507	hi
198.281246208932	204.253244563182	ns
204.262238536607	204.819864888962	hi
204.828858862387	207.01439440468	ns
207.023388378106	207.410129235384	lo
207.419123208809	208.957092664497	ns
208.966086637922	209.289869681225	lo
209.29886365465	210.270212784558	ns
210.279206757983	210.423110332784	lo
210.432104306209	210.944760791438	ns
210.953754764863	211.079670392814	lo
211.08866436624	211.72723647942	ns
211.736230452845	211.844158133946	lo
211.853152107371	213.930759968563	ns
213.939753941988	214.263536985291	lo
214.272530958716	214.623295922294	ns
214.632289895719	214.641283869144	lo
214.650277842569	215.252874062049	ns
215.261868035474	215.333819822875	lo
215.3428137963	217.177584375015	ns
217.186578348441	217.762192647645	lo
217.77118662107	225.847774756788	ns
225.856768730213	225.856768730213	lo
225.865762703638	227.151900903424	ns
227.160894876849	227.331780371925	lo
227.34077434535	227.673551362078	ns
227.682545335503	228.033310299081	lo
228.042304272506	236.226820089325	ns
236.23581406275	236.433681478101	hi
