Mb.start	Mb.end	signif
43.2540691718307	43.4210705147068	hi
43.4298600590687	44.4933949268587	ns
44.5021844712206	45.1262421209156	hi
45.1350316652775	45.6536147826297	ns
45.6624043269916	45.890932480401	hi
45.8997220247629	47.9213172280002	ns
47.9301067723621	48.3080571799239	lo
48.3168467242858	48.387163079181	ns
48.3959526235429	48.5981121438666	lo
48.6069016882285	48.9672730070665	ns
48.9760625514284	49.1958011604759	lo
49.2045907048378	50.0659660523042	ns
50.0747555966661	50.3120732944374	lo
50.3208628387993	50.4439164598659	ns
50.4527060042278	50.5406014478468	lo
50.5493909922087	50.7339714238087	ns
50.7427609681706	50.883393677961	lo
50.8921832223229	50.9009727666848	ns
50.9097623110467	51.3843977065894	lo
51.3931872509513	51.771137658513	ns
51.7799272028749	52.7467770826841	lo
52.755566627046	53.5026778978076	ns
53.5114674421695	54.1706832693121	lo
54.179472813674	54.7244245641119	ns
54.7332141084738	54.8738468182642	lo
54.8826363626261	61.395688734795	ns
61.4044782791569	61.5539005333092	lo
61.5626900776711	62.1164313724709	ns
62.1252209168328	62.2570640822613	hi
62.2658536266232	62.9162799094039	ns
62.9250694537658	63.2502825951561	lo
63.259072139518	64.507187438908	ns
64.5159769832699	64.6302410599746	lo
64.6390306043365	64.6390306043365	ns
64.6478201486984	64.779663314127	lo
64.7884528584889	65.2455091653077	ns
65.2542987096696	65.6410386615933	lo
65.6498282059552	65.9398831698979	ns
65.9486727142598	66.1772008676693	lo
66.1859904120312	66.4848349203358	ns
66.4936244646977	66.8452062391738	lo
66.8539957835357	67.091313481307	ns
67.1001030256689	67.3286311790783	lo
67.3374207234402	67.7241606753639	ns
67.7329502197258	67.8735829295162	lo
67.8823724738781	68.2339542483542	ns
68.2427437927161	68.4712719461255	lo
68.4800614904874	68.787695543154	ns
68.7964850875159	68.9107491642206	lo
68.9195387085825	69.051381874011	ns
69.0601714183729	69.0865400514586	lo
69.0953295958205	69.8160722334964	ns
69.8248617778583	70.3961821613819	lo
70.4049717057438	71.8025092592861	ns
71.811298803648	72.074985134505	lo
72.0837746788669	72.3650400984478	ns
72.3738296428097	73.9647371723138	lo
73.9735267166757	74.0174744384852	ns
74.0262639828471	74.2811607693423	lo
74.2899503137042	74.5624261889231	ns
74.571215733285	75.7665937665036	lo
75.7753833108655	75.8456996657607	ns
75.8544892101226	75.8544892101226	lo
75.8632787544845	75.8632787544845	ns
75.8720682988464	75.9599637424654	lo
75.9687532868273	77.0938149651507	ns
77.1026045095126	77.3838699290934	lo
77.3926594734553	77.5420817276077	ns
77.5508712719696	77.5596608163315	lo
77.5684503606934	78.4825629743311	ns
78.491352518693	79.2648324225403	hi
79.2736219669022	79.5548873864831	ns
79.563676930845	79.8361528060639	hi
79.8449423504258	80.0558914151114	ns
80.0646809594733	80.3547359234161	hi
80.363525467778	80.6360013429969	ns
80.6447908873588	81.875327098025	hi
81.8841166423869	82.1302238845201	ns
82.1390134288821	82.6048592800628	hi
82.6136488244247	82.763071078577	ns
82.7718606229389	83.6332359704053	hi
83.6420255147672	83.7387105027481	ns
83.74750004711	84.2660831644622	hi
84.2748727088241	84.2924517975479	ns
84.3012413419098	86.5513646985565	hi
86.5601542429184	86.8238405737754	ns
86.8326301181373	87.2808968805943	hi
87.2896864249562	89.3024920838316	ns
89.3112816281935	89.3376502612792	lo
89.3464398056411	89.6452843139458	ns
89.6540738583077	89.8122856568219	hi
89.8210752011838	90.875820524612	ns
90.8846100689739	91.2625604765356	hi
91.2713500208975	91.3944036419641	ns
91.403193186326	91.6493004284593	hi
91.6580899728212	91.9217763036782	ns
